episode,speakers,utterances,emotions
election,maya,jao. go on!,neutral
election,indravardhan,"le, rosesh, haha.",joy
election,sahil,"""le, rosesh"", ke saath saath, ""naarayan, naarayan"", bhi bolenge.",anger
election,indravardhan,hahaha.,joy
election,maya,"sahil, pen hai na darling.",neutral
election,monisha,"aur, mera wala?",neutral
playatcharityfunction,rosesh,"everybody, pay attention. sahil bhai, monisha bhabhi, beth jaiye. dad, shanti diwas pe aap ye wala natak perform kijiega.",neutral
playatcharityfunction,monisha,natak ka naam kya hai,neutral
playatcharityfunction,rosesh,naam hai- ‘shah jahan agar taj mahal banwane ka plan last minute pe cancel karke uski jagah seedhi saadhi south indian hotel banwate to’,neutral
playatcharityfunction,sahil,ye naam hai,neutral
playatcharityfunction,indu,ek min ek min. shah jahan taj mahal banwane ke badle ek seedhi saadhi south indian hotel kyun banwega,anger
playatcharityfunction,monisha,kyunki wo sasta padta na daddy ji,joy
playatcharityfunction,indu,wah,contempt
playatcharityfunction,monisha,"or fir usse amdani bhi badhti, haina",neutral
playatcharityfunction,sahil,or log kya wahan bethke rawa masala dosa khate,contempt
playatcharityfunction,rosesh,in sawalo ka jawab aapko isme mil jaega. pehle mera natak suniye to sahi,anger
playatcharityfunction,sahil,ye natak tumne likha hai,surprise
playatcharityfunction,indu,"chal sahil, chalke khudkhushi karte hai chal",disgust
playatcharityfunction,monisha,sahil ruko na. are rukiye na sunne ke pese thodi lagte hai,fear
playatcharityfunction,rosesh,wahi to,neutral
playatcharityfunction,indu,"actually, its not a bad idea",neutral
playatcharityfunction,rosesh,"natak open hota hai, shah jahan bhudhe ho chuke hai, unke baal safed ho chuke hai. chehre pe jhurriyan hai, ankhein kamzor ho chuki hai. hath kap kapa rhe hai",neutral
playatcharityfunction,sahil,"blood pressure check kiya, ecg kya keh rha hai",contempt
playatcharityfunction,indu,"rosesh, hume shah jahan ka medical report nhi sunna hai, tu aage dialog suna na",anger
playatcharityfunction,rosesh,"okay, suniye",neutral
playatcharityfunction,rosesh,"ghasar ghasar ghasar ghasar, ghasar ghasar ghasar ghasar.",neutral
playatcharityfunction,indu,"ek min ek min, ye shah jahan ko kya ho rha hai",neutral
playatcharityfunction,sahil,shah jahan nariyal ko pathar pe ghis ghis kar chatni bana rha hai,neutral
playatcharityfunction,indu,"haan haan right right, us zamane me mixer grinder to hoga nhi.",joy
playatcharityfunction,rosesh,shah jahan per ghaseet ghaseet ke chal rhe hai,anger
playatcharityfunction,rosesh,"ghasar ghasar ghasar ghasar, ghise ja rhe hai mere per idhar udhar, ho sako mumtaz begam tum amar isliye banwaunga sabse khubsurat kabar. papam papam papam papam",joy
playatcharityfunction,monisha,ye papam papam papam papam kya hai,surprise
playatcharityfunction,sahil,shah jahan apni gadi me beth ke horn baja rha hai,neutral
playatcharityfunction,indu,"haan, traffic jam me fas gya hoga na",neutral
playatcharityfunction,rosesh,will you cut it out,anger
playatcharityfunction,indu,"you, you cut it out. ab me likhunga natak",neutral
playatcharityfunction,madhusudhan,hello everybody,neutral
playatcharityfunction,indu,"ise suna, ise suna tera natak. suna",anger
playatcharityfunction,madhusudhan,thank you,joy
playatcharityfunction,sahil,"dad, bag leke aaye hai",fear
playatcharityfunction,indu,madhusudhan bhai aap yahan kyun aye hai,surprise
playatcharityfunction,madhusudhan,"haan, plastic ki theli ban ho gyi hai",sadness
playatcharityfunction,indu,"ye ban kyun nhi hua, ab ye mujhe disturb karte rahenge",sadness
playatcharityfunction,madhusudhan,hain,neutral
playatcharityfunction,indu,dekha,neutral
playatcharityfunction,madhusudhan,hain,neutral
playatcharityfunction,indu,"madhusudhan bhai, aap apna muhn band rakhiye, me natak likh rha hun",anger
playatcharityfunction,madhusudhan,mera culcutta sada,neutral
playatcharityfunction,indu,"madhusudhan bhai, aap apna muhn band rakhiega kyunki me natak likhne wala hun.",anger
playatcharityfunction,madhusudhan,"isme likhne ki kya baat hai, itna yaad nhi rehta. culcutta sada.",contempt
playatcharityfunction,indu,"sahil, ab me acha natak kese likhunga",sadness
playatcharityfunction,madhusudhan,hain,neutral
roseshaccident,monisha,compensation! acchi baat hai kya kimat lagai hai aapane ek tang ki?,anger
roseshaccident,maya,ham,neutral
roseshaccident,monisha,nahin nahin bata dijiye aapane value to ki hogi ki ek aadami ki tang itne kimat per bikti hai,anger
roseshaccident,maya,humne kabhi kharidi nahin,neutral
roseshaccident,rosesh,right humne to kabhi murgi ki tang bhi nahin karidi. ham to vegetarian hai,neutral
roseshaccident,sahil,rosesh please thodi der ke liye chup raho. monisha ji please aap bhi shanti rakhi hai,neutral
roseshaccident,monisha,are kyon rakhoo mein shanti? is nalayak ne ek nirdosh ke pair per khatara chalaya hai,anger
roseshaccident,dushyant,"excuse me madam aap jara tameez se baat kijiye. dekhiae aapko koi hak nahin hai rosesh ki gadi ko khatra kahane ka. are uski gadi warrior vx model hai. aur uska turbo engine italy ke roberto platini ne design kiya hua hai, for your information.",anger
roseshaccident,monisha,yah kya bol raha hai?,neutral
roseshaccident,sahil,ye thoda sa technical hai. dushyant jakar kuchh repair karo na,anger
roseshaccident,dushyant,you mean kuch bigada hua hai?,surprise
roseshaccident,maya,"han monisha ke ghar chale jao. sab kuchh bigada hua hai. vahan uska electric cooler, air conditioner, laptop, microwave...",joy
roseshaccident,sahil,aur mere pc ka modem bhi kharab hai,joy
roseshaccident,dushyant,"sahil, pc ka modem kharab ho gaya aur itni badi baat tumne mujhse chhupai? kahan hai modem?",neutral
roseshaccident,monisha,yah pagal hai?,neutral
roseshaccident,maya,han aur mera damad bhi.,sadness
roseshaccident,monisha,"achcha to puri family item hai. damad pagal, beta hathiyara.",anger
roseshaccident,rosesh,hatyara?,neutral
roseshaccident,inspector,dekhiae madam inhone hatya nahin ki hai,neutral
roseshaccident,monisha,"are vah to use insan ki kismat acchi thi ke wo bach gaya, lekin ise, isase to main jail bhijwa ke rahungi han chalo",anger
roseshaccident,maya,heart attack heart attack start,neutral
roseshaccident,rosesh,"ok, aaa.",fear
roseshaccident,monish,sahil main madhu fufa ko rosesh bhaiya ke bare mein sab kuchh samjha diya hai,joy
roseshaccident,sahil,monisha lekin tum unhen yahan kyon le aayi?,fear
roseshaccident,monisha,madhu bhai,joy
roseshaccident,madhusudhan,are! monisha ben aap? monisha ye monisha ben hai. samaj kalyan centre ki pramukh. inhi ke yahan jata hun har mahine blood donate karne ke liye. monisha ben aap yahan kaise?,surprise
roseshaccident,monisha,vah to is ladke ko mein jara girftar karane ayi thi,neutral
roseshaccident,madhusudhan,rosesh bhi blood donate karta hai?,neutral
roseshaccident,monisha,madhu bhai mein is ladke ko girftar...,neutral
roseshaccident,madhusudhan,hain?,neutral
roseshaccident,monisha,yah bhi aapke relative hain?,neutral
roseshaccident,sahil,"madhu fufa, aap ye padhiye.",neutral
roseshaccident,madhusudhan,"""yah monisha ji hi rosesh ko girftar karane ayi hain."" na na be. monisha ji yah to mera bhatija hai",joy
roseshaccident,monisha,saga bhatija?,surprise
roseshaccident,madhusudhan,maaf kar dijiye galti ho jaati hai inspector sahab chhod dijiye ise,neutral
roseshaccident,inspector,well per yah madam zidd pe adi hui hai,fear
roseshaccident,madhusudhan,"nahin nahin yah to hamesha simple saree pahnati hain. monisha ji, inspector ko kah dijiye na ki ise chhod de.",neutral
roseshaccident,maya,ham log apologize kar rahe hain. go on say sorry.,neutral
roseshaccident,rosesh,i am very sorry,neutral
roseshaccident,monisha,theek hai ab jab madhu bhai keh hi rahe hain to maine ise chhor diya.,joy
roseshaccident,sahil,madhusudan fufa aaj pahli bar aap kam aaye hain,joy
african,sahil,hi monisha,neutral
african,monisha,hi sahil,neutral
african,sahil,maine tumse kitni bar kaha hai fir bhi tum vada pav kha rahi ho na,neutral
african,monisha,sahil ! sahil! sahil!... soch samajh ke bolna... tum jo kahoge vah sach ho jaega... rosesh bhaiya ne kaha hai ki vo african chant 8 ghante ke bad activate ho jaega... aur 8 ghante pure ho chuke hain sahil,fear
african,sahil,monisha... iska matlab ab dushyant ab gadha ban chuka hai... hehe,joy
african,monisha,rrosesh bhaiya vahi to dekhne gaye hain,neutral
african,sahil,monisha...agar vo chant work kar raha hai na... to abhi isi waqt dad ke piche... teen (3)... teen (3)... madhu fufa... indu.. indu.. karte hue... is darwaje se andar aaenge... agar wo chant work kar raha hai to,neutral
african,monisha,sahil... tum bhi...,fear
african,sahil,kuch hua?,neutral
african,indravardhan,sahil! sahil! khatam ho gaya!,sadness
african,madhusudan,ae indu! ae indu! ae indu!... indu,neutral
african,indravardhan,sahil... ye dekh,sadness
african,madhusudan,kya hua? kya hua?... kitni wickets?... konsi talkies mein?,neutral
african,indravardhan,sahil.. mere jani dushman... triple role mein,sadness
african,indravardhan,kuch kar sahil.. nahi to mein pagal ho jaunga,fear
african,madhusudan,hai? hai? hai?,neutral
african,indravardhan,"aray... main tum logon se kuchh kaha ki tum log ""hai hai"" kiye ja rahe ho tino",anger
african,madhusudan,polyster? nahi.. sarojini naidu... chup kar... rajdhani express.,neutral
african,indravardhan,dekha sahil... teenon ke teenon behre hai... aur apna apna andaaza laga raha hai ki maine kya kaha hoga,sadness
african,madhusudan,hai? hai? hai?,neutral
african,monisha,sahil... vo african chant kam karne laga,fear
african,sahil,nahi! nahi!,fear
african,monisha,kya nahi nahi... dekho na teen teen madhu fufa!,surprise
african,sahil,this is a trick!,anger
african,monisha,koi trick shik nahi hai sahil... dekho...,fear
african,sahil,chup... chup raho tum.. tum pagal ho gai ho!,anger
african,monisha,na nana na na! nana nana na na!,joy
african,sahil,dad.. dad.. please bataiye mein kya karu?!,fear
african,sahil,madhusudhan fufa.. dekhiye..,neutral
african,madhusudan,nahi nahi... sev puri abhi nahi... bas 2 over baki hai... aray uski tickete to black ho rahi hai...,neutral
african,indravardhan,sahil.. sahil... teenon ko gayab kar varana mein barbad ho jaunga... meri hatya ho jayegi sahil,sadness
african,sahil,madhusudhan fufao... gayab ho jao!,neutral
african,sahil,gaye!... ab isko pakdo,joy
african,monisha,madhu fufa gayab!... madhu fufa gayab!... madhu fufa gayab,joy
african,indravardhan,aray aray sahil .... sahil sahil.. sun sun sun sun sahil sun... isko bhi normal bana de.. i mean pehle jaise kam paga banade please!,sadness
african,sahil,monisha... pehele jaise normal banjao.,neutral
african,monisha,sahil... daddy ji.. aplke liye khane mein paneer banau?,neutral
african,sahil,paneer our?,neutral
african,monisha,bas paneer,neutral
african,sahil,hai!!!,anger
african,indravardhan,chaelga chalega... hum paneer aachar ke saath kha lenge ha... jao,neutral
african,monisha,okay,neutral
african,sahil,i mean.. monisha bai!!,anger
african,indravardhan,sahil sahil... mein haat jodta hu... jo kuch bhi bolo jara soch samaz ke bolna ha.,fear
bachlorparty,maya,ohh... ye malvika ki vajaha re sab ga.... ,sadness
bachlorparty,maya,hello boys... bade cute lag rahe hai aap teeno,joy
bachlorparty,maya,aur dushyant tum... bhi,surprise
bachlorparty,indravardhan,belt theek hai na?,neutral
bachlorparty,dushyant,haa,neutral
bachlorparty,monisha,sahil!!!,joy
bachlorparty,sahil,ahh... haha.... hi sweetheart... how are you!.. haha..,joy
bachlorparty,monisha,kya khel/ kar rahe the aap log,joy
bachlorparty,rosesh,kuch nahi... daddy dikha rahe the ki vo mujhase kitna pyaar karte hai,neutral
bachlorparty,maya,hahaha... to vo to 30 seconds mein khatam ho gaya hoga... fir uske baad?,contempt
bachlorparty,rosesh,aap dekhna chahati hai ki vo mujhase kitna pyaar karte hai?,neutral
bachlorparty,maya,definitely!,joy
bachlorparty,rosesh,"daddy, mujhe pyaas lagi hai... pani?",neutral
bachlorparty,indravardhan,ofcourse... aahh... beta sadha piyoge ya thanda... mere munna!,neutral
bachlorparty,maya,unbelievable !,surprise
bachlorparty,babu,"okay boys, ab chinta karne ki koi jarurat nahi hai, maine dono ko chupa diya hai",joy
bachlorparty,maya,hello...,neutral
bachlorparty,babu,hello...,neutral
bachlorparty,monisha,ye kon hai?,anger
bachlorparty,indravardhan,plumber,neutral
bachlorparty,maya,plumber!?... lady plumner!?... aap logonne lady plumber ko bulaya,neutral
bachlorparty,indravardhan,maya... tumhi kehati ho na ki aurat ko har vo kaam karna chahiye jo mard kiya karte hai... isliye...,joy
bachlorparty,sahil,aa.. hum logonne yello pages mein se dhoond dhoond kar ek lady plumber ko yaha bulaya hai,neutral
bachlorparty,maya,very interesting...,neutral
bachlorparty,maya,umm.. miss.. umm.. ,neutral
bachlorparty,indravardhan,bhramham gachak shanika!,neutral
bachlorparty,maya,ohh whatever... aap plumber hai?,neutral
bachlorparty,everyone,haaa!,joy
bachlorparty,maya,"aap kuch kehe rahi thi na, ki maine dono ko chupa diya... kya chupa diya aapne?",neutral
bachlorparty,indravardhan,"haa vo... maya, tum bhool gayi, vo bathroom mein do live wires latak rahe the, shock lagne ka dar tha.. vo wires isne chupa diye",joy
bachlorparty,maya,achha achha... wire ko chupane ke liye tumne plumber ko bulaya.... hehehe... electrician ki to... ,joy
bachlorparty,indravardhan,"hum electrician ko bulane wale the maya, lekin rosesh! ",anger
bachlorparty,rosesh,daddy...,neutral
bachlorparty,indravardhan,"ne bechaare ne kaha bhi ki electrician ko bulate hai, lekin uski ek nahi mani sahil ne",sadness
bachlorparty,sahil,maine!?,surprise
bachlorparty,indravardhan,"nahi nahi.. sahil ne kaha, ise hi bulate hai, ise sab kuch ata hai, plumbing ka kaam bhi, aur electrician ka kaam bhi, aur iski khaas dost bhi hai, behen",neutral
bachlorparty,monisha,"sahil, ye tumhari khaas dost hai?",sadness
bachlorparty,sahil,iska bhai mera khaas dost hai,neutral
bachlorparty,monisha,to fir use kyu nahi bulaya?,anger
bachlorparty,sahil,ummm... kyu ki vo plumber nahi hai na!,neutral
bachlorparty,babu,ab mai jau... meri payment kar dijiye please...,neutral
bachlorparty,sahil,ek minute rukko... mai tumhe thodi der baad dunga,neutral
bachlorparty,maya,"baad mein kyu, mere paas hai abhi, i'll give it... kitne paise hue miss..",joy
bachlorparty,indravardhan,"no!... no.. tum maya se paise bilkul nahi logi... sahil, tum de do na iska cheque!",anger
bachlorparty,maya,cheque!?,surprise
bachlorparty,monisha,plumber ko?,surprise
bachlorparty,maya,"ooo.. i am kind of enjoying this... rosesh, baat kya hai",joy
bachlorparty,indravardhan,"rosesh, tumne bataaya nahi tum kya pioge... chai, doodh... ya fir margarita with crushed ice.. mere laal",joy
bachlorparty,maya,wonderful!... magar what's the catch rosesh,anger
bachlorparty,babu,excuse me...,neutral
bachlorparty,sahil,rukoo!,fear
bachlorparty,dushyant,"aray aap aise kaise ja sakti hai, aapke paana aur pakkad yaha hai na",neutral
bachlorparty,babu,vo mai fir kabhi leke jaungi,neutral
bachlorparty,indravardhan,"aray.. haha.. aise kaise ho sakta hai... aapko kisi aur jagaha contract mila to in paana, pakkad ke bina aap kaise kaam karegi",joy
bachlorparty,babu,waise mere paas aur 6 pakkad aur 15 paane hai,neutral
bachlorparty,kanchan/ luku,ouch!,surprise
bachlorparty,maya,aaah haa... bedroom mein se ye awaj kaise indravardhan,joy
bachlorparty,monisha,andar kaun hai!?,anger
bachlorparty,indravardhan,paana pakkad!,joy
bachlorparty,maya,bolti hui paana aur pakkad!,joy
bachlorparty,indravardhan,dushyant!... ab samjha na engineer!,neutral
bachlorparty,dushyant,vo kya hai robotized paana aur pakkad hai... jaise hi problem dete hai to chilla uthate hai... i'll explain... maan lo ki rosesh latki hui wire hai...,neutral
bachlorparty,maya,"okay, cut it out dushyant... mujhe koi bataega please ki kya sach hai?",neutral
bachlorparty,sahil,mai batata hu ki sach kya hai... andar bedroom mein 2 ladkiya hai,sadness
doggy,monisha,"mummy ji, jaldi!",neutral
doggy,maya,ye... bartan andar rakho kitchen mein,neutral
doggy,monisha,"mummy ji, baad mein",neutral
doggy,rosesh,"hello baldev uncle, aaiye",neutral
doggy,maya,"hi baldev, hello sarupa",joy
doggy,baldev,rosesh poetry kaise chal rahi hai?,neutral
doggy,rosesh,fine uncle,neutral
doggy,baldev,ye aap ke liye gift,neutral
doggy,maya,how sweet of you...hawww!,joy
doggy,monisha,kya hai ye... kala khatta!?,joy
doggy,maya,nahi... hehe... wine,neutral
doggy,maya,cabernet sauvignon,joy
doggy,monisha,dikhaiye...,neutral
doggy,monisha,aachhii (sneeze)....,neutral
doggy,sarupa,aaaaa!,surprise
doggy,maya,haha.. sar pe chawal girna achha shagun mana jata hai baldev,fear
monishacomplainsofsahil.wmv,sahil,konsi cd di hai mom ne. ismein loud music baaj rahe hai nilima aunti ki speech hai.,anger
monishacomplainsofsahil.wmv,rosesh,aapki wali cd ye hai. the great comedy of errors,joy
monishacomplainsofsahil.wmv,sahil,comedy of errors kyun?haa haa madhu fufa hearings kaise chaal raha hai? k baat hai ye itna sarmate q hai?,surprise
monishasspeechonmaya.wmv,monisha,namaste main monisha sahil sarabhai apni sas maiya indravadan sada bhai ke bare mein kuchh rai sunna chahti hun. log kahate hain ki saas bhi maa jaisi hoti hai. yah galat hai balki meri sans to kabhi meri maa nahin ban sakti. mike per meri man kabhi mujhe rokto tokti nahin thi. main apni sari chijen apni kitab jute jurabe idhar udhar bikhar deti to meri man hayo rabba hayo rabba kk sab cheez thik thak jagah mein rakh deti thi. lekin meri sas jabardasti ghar mein ghus ke saaf safai karvati hai. upar se mujhe dant ti hai. mujhe thane marti hai main apni mike mein hamesha vah apni manmani ka tithi. icecream ki kaun khane ke waqt jab icecream mere hath mein lag jata tha tab main use chat le tithi. tab meri maa mujhe dekh kar kahati thi hai kitni soni hai meri monisha.he he he.magar meri saas mujhe hotel mein aise ghurti hai. kidhar ke mare mein icecream hi nahin mangwati. meri man meri man hai. magar meri sas meri teacher hai. meri laperva yo ko sudharne ke bavjud aaj tak kabhi nahin tha ki hai vah mujhe apni level tak lana chahti hai. mujhe apni sahil wo jo rumne kal scurvy pe word banaya tha wo wo imly tha africa jaisa kya tha?,neutral
monishasspeechonmaya.wmv,sahil,replica,neutral
monishasspeechonmaya.wmv,monisha,han meri sas mujhe apni replica banana chahti hai. aur agar vah kamyab ho gai to sabse jyada khushi mujhe hogi. kyunki maya sara bhai jaisa koi nahin agar main unke replica band sakhi tu ja mere saubhagya hoga. sach meri saas kabhi mera maa nahin ban sakti.aur ishime meri valai hain.thank you jay hind.,joy
monishasuicideattempt.wmv,indravardhan,good morning maya,neutral
monishasuicideattempt.wmv,maya,good morning sweetie,joy
monishasuicideattempt.wmv,indravardhan,nashta nashta nashta,neutral
monishasuicideattempt.wmv,maya,vitthal sabko nashta do,neutral
monishasuicideattempt.wmv,indravardhan,main dudh hargis nahin piyunga. maya mujhe diaria hai subah se 6 bar ja chuka hun main,sadness
monishasuicideattempt.wmv,vitthal,"accha to ye vegetable burger wale smash potato, ye grill sandwich kon khayega?",neutral
monishasuicideattempt.wmv,maya,ek kam karo strawberry milkshake ke sath rosesh baba ko de aao.,neutral
monishasuicideattempt.wmv,indravardhan,dr? .. haa... ha boliye dr saab.. meri report galat hai. mujhe diaria nehi hain. maya good news mujhe diarrhoea nahin hai. main kha sakta hun vah sab.,joy
monishasuicideattempt.wmv,maya,achha? to subhe se 6 baar toilet kyon gaye the? aisehi,neutral
monishasuicideattempt.wmv,indravardhan,vah to safety ke liye halaki mujhe pura yakin tha mujhe diaria nahin hai magar maine kaha chand kyon lena,neutral
monishasuicideattempt.wmv,maya,tu supposing agar tumhari galat report mein khansi jukam hota to tum uhi subah se khas te yah chikte? just to be on the safe site haan? such a lier indu. vitthal do unko nashta,joy
monishasuicideattempt.wmv,indravardhan,jaldi la jaldi la ya dudh,neutral
monishasuicideattempt.wmv,maya,achcha itna jyada mat khana maine pineapple pudding walnut cake and alu motar katlets bhi banaye hai breakfast mein.im so happy for my home so happy. kahan ho tum rosesh?,joy
monishasuicideattempt.wmv,indravardhan,kya baat hai subah subah maya itni khush kyon hai? jarur daal mein kuch kaala hai,fear
monishasuicideattempt.wmv,vitthal,mujhe pata hai sahab memsaab itni khush kyon hai,neutral
monishasuicideattempt.wmv,indravardhan,to jaldi batao na,anger
monishasuicideattempt.wmv,vitthal,gossip ossip karna mujhe achcha nahin lagta,neutral
monishasuicideattempt.wmv,indravardhan,vitthal yah le sau rupaiya bata,neutral
monishasuicideattempt.wmv,vitthal,vaise gossip karna mujhe itna bura bhi nahin lagta lekin,joy
monishasuicideattempt.wmv,indravardhan,le 200 rupaiya ab bata,neutral
monishasuicideattempt.wmv,vitthal,saheb gossip karna mujhe achcha lagta hai lekin,joy
monishasuicideattempt.wmv,indravardhan,chorna mujhe sunna hi nahin hai,neutral
monishasuicideattempt.wmv,vitthal,saheb saheb 200 hi de dijiye,neutral
monishasuicideattempt.wmv,indravardhan,rishwat dena mujhe bilkul pasand nahin hai,contempt
monishasuicideattempt.wmv,vitthal,achcha sau de dijiye bas.,neutral
monishasuicideattempt.wmv,indravardhan,vaise rishwat dena mujhe itna bhi bura nahin lagta,neutral
monishasuicideattempt.wmv,vitthal,achha 50 chalega,sadness
monishasuicideattempt.wmv,indravardhan,aa haa . yah le 50 rupaiya ab chal bata,joy
monishasuicideattempt.wmv,vitthal,sahib cal raat monisha mem sahab aur sahil baba ke bich mein bahut bada jhagada hua . monisha memsaab ne aatmhatya karne ki dhamki de,neutral
monishasuicideattempt.wmv,indravardhan,achha that's it. tabhi to main kaho ki maya rani itni mood per kyon hai?,contempt
monishasuicideattempt.wmv,maya,indravadan indu aaj film dekhne chalen,joy
monishasuicideattempt.wmv,indravardhan,achcha kaun si monisha bani murda. yah bahu kare khud khushi aur sans hasi khushi khushi,contempt
monishasuicideattempt.wmv,maya,what are you talking about indu?,surprise
monishasuicideattempt.wmv,indravardhan,oh ho ho bholi nhor masum mallika. jaise tumhen pata hi nahin ki sahil aur monisha ka itna bada jhagada hua hai kyon?,contempt
monishasuicideattempt.wmv,maya,are o.,neutral
monishasuicideattempt.wmv,indravardhan,aur tumne man hi man bohut bada darwa kiya hoga naa eee sahil ne ki hai monisha se badi fight aur monisha to khudkhusi karne chali humto pahenege kapre white rang lo.,neutral
monishasuicideattempt.wmv,maya,stop it indravardhan.,anger
neelimaverma.wmv,neelima,i am really really really very sorry doctor sahil agar main abhi aap se milane nahin aati to aapko mujhse milane aana padta meri laaas pahchane.,neutral
neelimaverma.wmv,sahil,neelima ji stop it please,disgust
neelimaverma.wmv,neelima,nahin nahin aaj main khud nahin wali thi apni balcony se lekin ruk gai. main 22nd floor mein rahti ho,neutral
neelimaverma.wmv,monisha,to,surprise
neelimaverma.wmv,neelima,22nd is very unlucky number for me. agar nahin marti to,fear
neelimaverma.wmv,monisha,"to ap apne kisi aur padosi ke ghar mein chali jaati 21st,23rd,24th",neutral
neelimaverma.wmv,sahil,monisha hamen in a balcony se kudne se encourage nahin karna chahie alright. just leave us alone for. kya logi tum,neutral
neelimaverma.wmv,neelima,no thanks doctor mein apna fire case dinner karke hi khud ne wali thi ok theek hai agar aap itna hi insist kar rahe tu i have a glass of wine,joy
neelimaverma.wmv,sahil,ok monisha jara apni bedroom ke fridge main se wine lekar aao,neutral
neelimaverma.wmv,monisha,sahil kaun si wali 170 wala 540 wali,neutral
neelimaverma.wmv,sahil,540 wali le aao darling,neutral
neelimaverma.wmv,monisha,bahut mahangi,neutral
neelimaverma.wmv,neelima,she is so cute really. ek hi yah hai aur ek mera boyfriend hai jo hamesha kahate rahata hai ki tum se to preity zinta acchi hai. she is so beautiful .she is so hot .she is so gorgeous. aur uske dimples uske dimples to wow. aapko pata hai doctor sahab aajkal to main..... aise ghumta hun.,neutral
neelimaverma.wmv,sahil,kyon,surprise
neelimaverma.wmv,neelima,preity zinta ko dimple jo hai chaliye chaliye doctor sahil. aap fatafat mujhe preity zinta jaisa banaa dijiye yah lijiye uski tasveer dekhiye. mujhe aisa hi dekhna hai ok.yeah alright. aur haircut aur haircut mujhe kal ho na ho look chahie. but not the lux lux is very tacky you know. aur han mujhe left se thodi wavey. alright se thodi straight.or piche se,neutral
neelimaverma.wmv,sahil,neelima neelima neelima mein ek inecostumeologist hun. aur tum apne aap mein kitni acchi ho,neutral
neelimaverma.wmv,neelima,really,joy
neelimaverma.wmv,sahil,i mean you are unique tum banke main bahut sundar ho,joy
neelimaverma.wmv,neelima,sach?,joy
neelimaverma.wmv,sahil,han han tumhara boyfriend sach kaho na pagal hai. tumhari aankhen wow they are gorgeous,joy
neelimaverma.wmv,neelima,really,joy
neelimaverma.wmv,sahil,believe me and your hairstyle,neutral
neelimaverma.wmv,neelima,aur mere hoth,neutral
neelimaverma.wmv,sahil,wo bhi.,neutral
neelimaverma.wmv,neelima,thank you thank you so much doctor sahil kuch ho gaya hai. kuch hone wala hai.naa naa naa laa raa raa raa.,joy
neelimaverma.wmv,sahil,brilliant,joy
neelimaverma.wmv,neelima,thankyou thankyou doctor sahil agar aap mere boyfriend hote tu mere liye tajmahal banate na,neutral
neelimaverma.wmv,monisha,uske liye aapko pahle marna padta neelima ji wine,contempt
neelimaverma.wmv,neelima,oh she is jealous i can see it in your eyes. kash mera boyfriend bhi itna possessive hota.nevermind. han sar hathi hai aap doctor sahab ab baith jaaiye. mujhe fatafat preity zinta jaisa banaa dijiye aur jaise ki main aapko kaha tha ki mujhe hairstyle yahan se thoda vah bhi yahan se thoda strate,neutral
neelimaverma.wmv,sahil,neelima neelima neelima you are a psychic case you need a psychiatrist,anger
neelimaverma.wmv,neelima,psychiatrist,surprise
neelimaverma.wmv,sahil,yeah,anger
neelimaverma.wmv,neelima,yani aapko lagta hai ki main pagal hun. a halkat harami kurte chal fatafat mujhe preity zinta banaa de. varna main teri what laga dungi,anger
newcar,monisha,sahil ko pta chalega to kya hoga daddy ji? mujhe bhot darr lag rha hai.,fear
newcar,indu,are kuch nhi hoga bhyi. tumse sirf tail light hi tuti hai na?,neutral
newcar,monisha,nhi. wo paint bhi ukhad gya hai and gadi ke seat cover bhi kharab ho gye hai.,sadness
newcar,indu,kya? seat cover kese kharab hua?,surprise
newcar,monisha,"wo, hath me lipstick thi na, wo girr gyi seat par.",fear
newcar,indu,"pagal tumse kaha tha, us waqt lipstick lagane mat betho.",anger
newcar,monisha,me laga nhi rhi thi daddy ji,neutral
newcar,indu,to?,neutral
newcar,monisha,wo me windshield pe likhne jaa rhi thi ki pehle mene chalai hai. ha ha ha.,neutral
newcar,indu,"ke jo kaam kaaj. reverse karna ata nhi hai or ek crore barah lakh ki gadi chalane chali ho. kya pahad tut jata agar maya tumse pehle gadi chala leti? pehle me, pehle me, pehle me ki ratt lagaye bethi thi.",anger
newcar,monisha,"haiila, daddy ji, aap hi ne to kaha tha.",surprise
newcar,indu,mujhe beech me mat ghaseeto huh monisha. me court me kuch nhi kehne wala judge ke samne. yes.,neutral
newcar,monisha,court me?,surprise
newcar,indu,haan! jab sahil ko pta chalega tab wo tumhe court me to ghaseet ke le hi jaega na divorce ke liye.,neutral
newcar,monisha,huh? kya?,surprise
newcar,indu,hahaha. maan gyi? are budhu me tumhari tang kheench rha tha. me or tu hai support me esa kabhi hua hai?,joy
newcar,monisha,aap support karenge na daddy ji?,neutral
newcar,indu,ye bhi koi puchne ki baat hai? divorce ke baad bhi tum mere hi sath rahogi!,neutral
newcar,monisha,daddy ji!,anger
newcar,indu,"okay, relax, relax. acha ye btao, tumne jab gadi start ki tab kisi ne dekha tha?",neutral
newcar,monisha,"umm, nhi nhi.",neutral
newcar,indu,"bas! problem solved. teri bhi chup, meri bhi chup. ab jab sahil aaega na to use...",joy
newcar,sahil,"okay mom, me neeche wait kar rha hun.",neutral
newcar,indu,hi sahil,neutral
newcar,sahil,hi. kya kar rhe hai aap dono yahan?,neutral
newcar,indu,"umm, hawa kha rhe hai.",neutral
newcar,sahil,hawa? yahan kahan hai hawa?,contempt
newcar,indu,hum log kha gye to kahan se hogi?,joy
newcar,sahil,brilliant,neutral
