episode,speakers,utterances,emotions
playatcharityfunction,amar twanshu,or play ka sp kya hoga,neutral
playatcharityfunction,indu,sp,neutral
playatcharityfunction,amar twanshu,subplot. or natak ke pnt kya honge,neutral
playatcharityfunction,indu,pnt,neutral
playatcharityfunction,amar twanshu,"pattern and tone. i mean, at a psychological level, hum apne man ke bheetar chupe perversions ko awaz dekar unhe symbolically pesh kar rhe hai ya superficial level pe ek fantastically far fetched situation ka farsical representation kar rhe hai",neutral
playatcharityfunction,indu,"actually, hum log ye natak kar rhe hai jisme ek gunga, ek andha, ek behra hai or ek murder mystery solve kar rhe hai, okay. padho",neutral
playatcharityfunction,amar twanshu,"okay, or psychoanalytical...",neutral
playatcharityfunction,indu,"wo bhi, wo bhi. wo jo kuch bhi hai na lamba lamba wo sab nhi kar rhe, okay. padho",neutral
playatcharityfunction,rosesh,okay. lalu andha stage pe ek lash dekhta hai.,neutral
playatcharityfunction,amar twanshu,huh,surprise
playatcharityfunction,rosesh,"i mean, takrata hai or girta hai. ‘help help koi hai yahan pe lash hai’",fear
playatcharityfunction,amar twanshu,"excuse me, rosesh to andha hai wo padh kese sakta hai",surprise
playatcharityfunction,indu,"wo natak me andha hai, real life me sirf idiot hai. okay, padho",neutral
playatcharityfunction,amar twanshu,par use sc me to jana hoga na,neutral
playatcharityfunction,indu,sc,neutral
playatcharityfunction,amar twanshu,skin of the character,neutral
playatcharityfunction,indu,"nhi, kisi ko kahin nhi jana hoga ab seedhe seedhe natak padho warna tm",anger
playatcharityfunction,amar twanshu,tm,neutral
playatcharityfunction,indu,thappad marunga,anger
playatcharityfunction,amar twanshu,what,surprise
playatcharityfunction,sahil,"all the best guys, hum non stop rehearsal karenge. me natak time kar rha hun",neutral
playatcharityfunction,madhusudhan,hain,neutral
playatcharityfunction,sahil,"natak shuru hone wala hai madhu fufa, dekhiye. rosesh, oo hello come on bhot ho gya stand up come on, we’re getting late. 1 2 3 start",neutral
playatcharityfunction,rosesh/andha,"help help koi hai, yahan pe ladki ki lash hai",fear
playatcharityfunction,indu/gunga,hmmmm hmmmm,neutral
playatcharityfunction,rosesh/andha,"tum police ko phone karo, offo tum to gunge ho. mahesh tum police ko phone karo. ise isharo se samjhao talpat",neutral
playatcharityfunction,indu/gunga,hmmm hmmmm,neutral
playatcharityfunction,amar twanshu/behra,ye ladki humare ghar me aayi kahan se,surprise
playatcharityfunction,indu,zara zor se bol amar,neutral
playatcharityfunction,amar twanshu,amar twanshu,neutral
playatcharityfunction,indu,"are jo bhi tumhara naam hai, zara zor se bolo",anger
playatcharityfunction,amar twanshu,"you mean, loud acting karun",surprise
playatcharityfunction,sahil,"loud volume, kuch sunai nhi de rha hai",neutral
playatcharityfunction,amar twanshu,"zor se bolunga to mera character wrong ho jaega. you see, behere log aksar gunge bhi hote hai when its a birth defect. the auditory canal and the vocal cord, when they go....",neutral
playatcharityfunction,indu,"bas kar encyclopedia, are zor se bol ni to audience, ab kese samjhaun. ek minute, madhu bhai, aap totally behre hai na",neutral
playatcharityfunction,madhusudhan,hain,neutral
playatcharityfunction,indu,"aap zara, zor se boliye, zor se",neutral
playatcharityfunction,madhusudhan,yahan thuku,surprise
playatcharityfunction,madhusudhan,auditorium me thukna mana hai,contempt
playatcharityfunction,indu,"suna complcated naam wale, isliye kehta hun, zor se bol",anger
playatcharityfunction,sahil,dad relax,neutral
playatcharityfunction,rosesh,give him a break,neutral
playatcharityfunction,indu,are i am gonna break all his bones right now,anger
playatcharityfunction,madhusudhan,"wah wah indu, teri acting best",joy
playatcharityfunction,sahil,abhi tak natak shuru nhi hua hai,neutral
playatcharityfunction,madhusudhan,hain,neutral
prankonindravadhan,maya,tumne monisha ka dumping ground dekha hai. uska ghar. uske ghar ki diwaro pe tum ungli se likh sakti ho- ‘sarita was here’,contempt
prankonindravadhan,sarita,ungli se,surprise
prankonindravadhan,maya,"haan, itni dhul jami rehti hai iski diwaro par. you must see it. monisa dikhao na. dikhao na. kholo kholo, darwaza kholo",joy
prankonindravadhan,sahil,"okay, ab lag rha hai dinesh uncle chess khel rhe hai",joy
prankonindravadhan,rosesh,lekin ankhein to band hai lash ki,neutral
prankonindravadhan,indu,are to chess ka next move soch rhe hai isliye ankhen band hongi,anger
prankonindravadhan,rosesh,im just trying to help. agar aap logo ko taqleef hai to tata,sadness
prankonindravadhan,sahil,"aye, hilna mat rosesh. tum dono me se koi bhi hilega na to ye body ludak jaegi.",fear
prankonindravadhan,indu,"haan, or agar body ludak gyi to me ludak jaunga.",fear
prankonindravadhan,rosesh,lekin ese kabtak bethe rahenge is lash ke sath,neutral
prankonindravadhan,sahil,"jabak sarita aunty ko hum yahan se futa nhi dete, tabtak",neutral
prankonindravadhan,ila ben,jai shree krishna indu,joy
prankonindravadhan,indu,are ila ben,surprise
prankonindravadhan,sahil,"sit down dad, sit down. are madhusudhan fufa aap...",joy
prankonindravadhan,madhusudhan,"aye ila, ye to apna dinesh jagirdar. dinesh aye dinesh...",neutral
prankonindravadhan,sahil,"ehh, aap jante hai dinesh uncle ko",neutral
prankonindravadhan,madhusudhan,hain,neutral
prankonindravadhan,sahil,"aap, dinesh uncle ko jante hai",neutral
prankonindravadhan,madhusudhan,hain,neutral
prankonindravadhan,sahil,ila bua aap,anger
prankonindravadhan,ila ben,sahil puche che ki aap apne dinesh ko jante hai,neutral
prankonindravadhan,madhusudhan,"haan to, are ye dinesh ka baap, janardhan jagirdar 1942 me mere sath bharat soda andolan dekhne aya tha august kranti maidan me. nanga punga aya tha iska baap.",neutral
prankonindravadhan,rosesh,oh my god what,surprise
prankonindravadhan,sahil,tab wo char saal ke the rosesh,anger
prankonindravadhan,rosesh,ohh,neutral
prankonindravadhan,sahil,achanak kese ana hua ila fui,neutral
prankonindravadhan,ila ben,"wo kya hai sahil, tere fua ko leke na dr. simon siquera ke paas gyi thi. wo kaan me machine lagana tha na, shayad kuch sunai de.",joy
prankonindravadhan,sahil,to kuch fayda hua,neutral
prankonindravadhan,ila ben,"lagane dete to fayda hota na. jese hi doctor machine lagane gya dekh ke kahe ye to germany ka hai, videshi hai, bahishkar karo, bahishkar karo. or doctor ko azadi ki ladai ka lecture suna diya",joy
prankonindravadhan,sahil,"dekha dinesh uncle, fufa ne doctor ko hi lecture suna diya",neutral
prankonindravadhan,ila ben,"or upar se doctor ka naam simon. to simon go back, simon go back, simon wapis jao karke chillane lage",joy
prankonindravadhan,sahil,rosesh itna hilo mat ro...,anger
prankonindravadhan,madhusudhan,"aye ila, ye dinesh bol kyun nhi rha",neutral
prankonindravadhan,indu,"wo madhu bhai, shatranj khel rha hai na. agli chal kya honi chahiye wo soch rha hai na",neutral
prankonindravadhan,madhusudhan,hain,neutral
prankonindravadhan,indu,shatranj ki agli chaal,neutral
prankonindravadhan,madhusudhan,hain,neutral
prankonindravadhan,indu,ila ben,sadness
prankonindravadhan,ila ben,"dinesh, shatranj ki agli chal soch rha hai",neutral
prankonindravadhan,madhusudhan,acha acha shatranj ki agli chal soch rha hai,neutral
prankonindravadhan,indu,isliye kuch bol nhi rha hai,joy
prankonindravadhan,madhusudhan,hain,neutral
prankonindravadhan,indu,same to same me kuch naya nhi bola,neutral
prankonindravadhan,madhusudhan,hain,neutral
prankonindravadhan,indu,ila ben,sadness
prankonindravadhan,ila ben,indu ne wahi baat dohrai,neutral
prankonindravadhan,madhusudhan,acha acha. indu ne wahi baat dohrai,neutral
prankonindravadhan,sahil,"are dad, kamaal kar rhe hai aap. aap shant rahiye na warna firse hain hain shuru ho jaega",anger
prankonindravadhan,madhusudhan,kya bola sahil,neutral
prankonindravadhan,sahil,"me ye keh rha tha ki kyun aap baat badha rhe hai, kha ma kha confusion bhadega",neutral
prankonindravadhan,madhusudhan,hain,neutral
prankonindravadhan,sahil,dekha,neutral
prankonindravadhan,madhusudhan,"lekin ila, ye dinesh kiske samne khel rha hai",surprise
prankonindravadhan,indu,mere samne,neutral
prankonindravadhan,ila ben,"aye to tu wahan kyun betha hai, yahan beth",surprise
prankonindravadhan,indu,ila ben wo.. dinesh or me..,fear
prankonindravadhan,sahil,doubles khel rhe hai,neutral
prankonindravadhan,indu,haan,joy
prankonindravadhan,ila ben,"aye chal chal lapetulal. indu, idhar beth",joy
prankonindravadhan,indu,haan,neutral
prankonindravadhan,sahil,uhh dad,fear
prankonindravadhan,indu,"tu idhar aa na, dinesh ko support kar na",neutral
prankonindravadhan,madhusudhan,"aye indu, dinesh ne tujhe check diya hai",surprise
prankonindravadhan,indu,hain,surprise
prankonindravadhan,madhusudhan,hain,neutral
prankonindravadhan,indu,haan ab meri bari hai,neutral
prankonindravadhan,madhusudhan,"wo sab baat chorr or meri baat sun. ab teri bari hai, pta hai",neutral
prankonindravadhan,indu,haan,sadness
prankonindravadhan,madhusudhan,hain,neutral
prankonindravadhan,madhusudhan,dinesh,surprise
prankonindravadhan,sahil,ab kya hua,fear
prankonindravadhan,madhusudhan,tune videshi ghadi pehen rakhi hai. tere baap ne mere sath angrez sarkar ke samne swadeshi market me kapde jalaye the,anger
prankonindravadhan,rosesh,"kapde jalaye, bhot dard hua hoga na",sadness
prankonindravadhan,sahil,"are pehen hue kapde nhi idiot, videshi kapdo ka dher jalaya",anger
prankonindravadhan,madhusudhan,"dinesh, ghadhi utar",anger
prankonindravadhan,sahil,"nhi hath mat hatana, i mean hath mat lagana or please hain mat puchna",fear
prankonindravadhan,madhusudhan,hain,neutral
prankonindravadhan,sahil,ila ben,sadness
prankonindravadhan,ila ben,"aap shanti se betho, ye lo, juice pio juice",neutral
prankonindravadhan,rosesh,juice mat peena,fear
prankonindravadhan,sahil,are uthna mat,anger
prankonindravadhan,ila ben,dinesh kyun girr gya,joy
prankonindravadhan,madhusudhan,isne mera sharbat kyun cheen liya,anger
prankonindravadhan,maya,"sarita, you must...",neutral
prankonindravadhan,sarita,"no maya, mujhe bathroom ki tiles pe laga hua mel nhi dekhna hai. mujhe to sirf... dinesh....",surprise
prankonindravadhan,madhusudhan,tumne kuch kaha,neutral
prankonindravadhan,ila ben,"mene nhi, maya ki friend ne kaha",joy
prankonindravadhan,sarita,"dinesh, dinesh , dinesh. mere dinesh ko kya hua",fear
prankonindravadhan,indu,"mene kuch nhi kiiya. ye apne aap, marr gya",fear
prankonindravadhan,sarita,marr gya,surprise
prankonindravadhan,madhusudhan,hain,surprise
prankonindravadhan,ila ben,"apna dinesh, marr gya",neutral
prankonindravadhan,indu,yani usne juice piya or fir wo... sahil bta na kya hua,neutral
prankonindravadhan,sarita,lekin wo hil kyun rha hai,surprise
prankonindravadhan,indu,"naturally, achanak koi marr jaega to hil... hil rha hai. dinesh",fear
prankonindravadhan,dinesh,"me hil nhi rha hun, has rha hun",joy
prankonindravadhan,indu,are magar sahil tune to,surprise
prankonindravadhan,dinesh,"kyun, me joke marke hasa nhi sakta hun lekin lash banke dara to sakta hun na. how was it maya",joy
prankonindravadhan,maya,magnificent,joy
prankonindravadhan,monish,ye sab natak,surprise
prankonindravadhan,maya,"haan, sahil or mera joint venture",joy
prankonindravadhan,indu,kyun,surprise
prankonindravadhan,maya,tum shararat kar sakte ho to me nhi kar sakti tumhe satane ke liye,joy
prankonindravadhan,indu,agar is tension tension me mujhe vakai heart attack ho jata to,anger
prankonindravadhan,madhusudhan,hain,neutral
prankonindravadhan,indu,"madhu bhai me kehta hun, agar ese tension me mujhe vakai heart attack ho jata to",anger
prankonindravadhan,madhusudhan,hain,neutral
prankonindravadhan,indu,are sunai nhi deta to hain hain kya kar rhe ho,anger
prankonindravadhan,sahil,dad,neutral
prankonindravadhan,maya,"itna pareshan tha indu or itna naraz ho gya tha, khaskar dinesh se ke uske bechare ankhon me ansu aa gye the",sadness
prankonindravadhan,vithal,or sarita memsahab,neutral
prankonindravadhan,maya,"haan wo bhi bhot upset thi ki mene use shamil nhi kiya indu ko darane ke plan me lekin kya karti monisha jo thi sath me. agar sarita ko batati to monisha bhi sun leti or fir wo bhag ke jati, ‘daddy ji daddy ji meri baat suniye, mummy ji aapko ullu bana rhi hai’",contempt
prankonindravadhan,maya,"lekin the end of the story is that indu sudhar gya hai, hopefully... vithal ye kya hai, ye tumne yahan rakha",surprise
prankonindravadhan,vithal,"nhi to, radha bai ne rakha hoga",neutral
prankonindravadhan,maya,"to indu, private and confidential, from e... vithal",neutral
prankonindravadhan,vithal,"me bandar hun, mene kuch dekha nhi, mene kuch suna nhi kuch bolunga nhi",neutral
prankonindravadhan,maya,good. ahhhh,surprise
prankonindravadhan,indu,radha bai cream crackers with gourmandise cheese and olives. baked watana kachori and monisha ne kaha hai ki wo pakode tal ke lani wali hai to...,neutral
prankonindravadhan,radha bai,"aigo, gir gya. maaf karna haan choti memsahab, aapke sare pakode kharab ho gye’",sadness
prankonindravadhan,maya,you’re a natural radha bai. orr yaad rhe ki monisha gire hue pakode zarur utha kar tumse puchegi ki ‘ram ya bhut’,contempt
prankonindravadhan,radha bai,me bhut hi kahungi.,joy
prankonindravadhan,sarita,"monisha, tumhare hath kyun kanp rhe hai itne",fear
prankonindravadhan,maya,"uska ghar dekhogi na to tumhara pura badan kanpega. monisha, come on hurry up. open the door.",contempt
prankonindravadhan,maya,just come in have a look,neutral
prankonindravadhan,sarita,its neat and clean maya,neutral
prankonindravadhan,maya,"yes, monisha tumhari fairy god mother ayi thi kya, magic wand ghuma gyi pure ghar pe. esi koi gandi jagah hai jise dikha ke criticise kar sakun",fear
prankonindravadhan,monish,"bedroom, wese ka wesa hi hai.",neutral
prankonindravadhan,maya,good. but. wait till you see the bedroom. uggh. are aao na aao to sahi,joy
prankonindravadhan,sahil,rosesh hath do,neutral
prankonindravadhan,rosesh,haan,neutral
prankonindravadhan,sahil,"are idiot, lash uthane me meri madad karo",anger
prankonindravadhan,maya,sarita kab aa rhi hai dinesh,neutral
prankonindravadhan,dinesh,wo pani bachao samiti ki meeting attend karke aaegi,neutral
prankonindravadhan,maya,acha. kahan hai meeting,neutral
prankonindravadhan,dinesh,abhinav pur side,neutral
prankonindravadhan,maya,to fir ghar ja kar ke change karke fir aaegi,fear
prankonindravadhan,dinesh,"nhi wahin room rakha hai. swimming karegi, shower legi, tayar hogi, yahan aaegi.",neutral
prankonindravadhan,rosesh,sarita aunty to president hai na pani bachao samiti ki. she is very dedicated,neutral
prankonindravadhan,dinesh,indu kahan hai,neutral
prankonindravadhan,indu,"think of the devil. ya radha bai. or dinesh, kya haal hai tera, bhot dino baad dikha hai",joy
prankonindravadhan,dinesh,"are indu, tu bada dubla ho gya hai. logo ke dimag khana band kar diya hai kya",joy
prankonindravadhan,indu,silver jubilee mana is joke ki. pichle 25 sal se ek hi joke mare jaa rha hai. koi nhi hasa lekin haar nhi mani isne.,contempt
prankonindravadhan,maya,check,neutral
prankonindravadhan,dinesh,"maya, maya tum to khatarnak ho.",fear
prankonindravadhan,indu,wo raja ko idhar le. are ankhein fad fad ke dekh kya raha hai,anger
prankonindravadhan,maya,"dinesh, dinesh kya hua. are you okay dinesh. dinesh. are koi pakdo dinesh ko, what is... huh",fear
prankonindravadhan,sahil,"kya baat hai mom, aapne pyade ki jagah dinesh uncle ko gira diya",joy
prankonindravadhan,maya,something is wrong sahil. zara check karo. something is wrong. just check,fear
prankonindravadhan,sahil,"oh my god, inki pulse hi nhi hai. mom he is... he is dead",fear
prankonindravadhan,maya,dead,surprise
prankonindravadhan,rosesh,dead,surprise
prankonindravadhan,sahil,this is a case of cardiac arrest,fear
prankonindravadhan,maya,but kese hua ye,surprise
prankonindravadhan,sahil,mujhe btaiye abhi yahan kya hua,neutral
prankonindravadhan,indu,"kuch nhi. haan, maya ne zabardast check diya dinesh ko jiski wajah se use heart attack hua or wo dhad se gir gya.",neutral
prankonindravadhan,maya,"sahil, dinesh ne ye orange drink piya or...",neutral
prankonindravadhan,sahil,orange drink,neutral
prankonindravadhan,maya,oh my god. ye drink hum me se kisi ne nhi piya sirf dinesh ne piya or ye...,surprise
prankonindravadhan,maya,indu kya tha us drink me,fear
prankonindravadhan,indu,kya mujhe kya pta mene kuch nhi milaya us drink me,fear
prankonindravadhan,sahil,"dad, heart attack drink peene ke baad hua hai",anger
prankonindravadhan,indu,"heart attack kese aa sakta hai, sahil zara barabar dekh, gas hui hogi",fear
prankonindravadhan,maya,gas hone se koi zameen pe gir jata hai,neutral
prankonindravadhan,rosesh,"haan momma, dad ko gas hota hai to hum sab ese hi girr jate hai",neutral
prankonindravadhan,sahil,"dad aap kya check kar rhe hai, dinesh uncle ki death ho chuki hai",anger
prankonindravadhan,indu,are kya bakwas kar rha hai. mujhe heartbeat clearly sunai de rhi hai,anger
prankonindravadhan,sahil,wo aapki apni hai,anger
prankonindravadhan,maya,ye kya kiya tumne indravadan,sadness
prankonindravadhan,indu,"are bhyi, mene kuch nhi kiya hai. chahe to tum log bhi ye orange juice pee ke dekhlo.",fear
prankonindravadhan,maya,"are you crazy. sahil, ab kya karenge",fear
prankonindravadhan,sahil,this is a police case mom,neutral
prankonindravadhan,maya,oh my god. agar police case ho gyi to indravadan ko to jail jana padega.,fear
prankonindravadhan,indu,are magar me ise kyun marunga bhala. haan iske sade hue joke sunke kabhi kabhi mujhe iska gala ghotne ka dil karta tha lekin...,neutral
prankonindravadhan,maya,"maza indravadan... mazak. ye tumhari mazak karne ki adat hai na, ye tumhe le dubi hai.",anger
prankonindravadhan,sahil,"dad, sara evidence aapke khilaf hai",neutral
prankonindravadhan,indu,are lekin me bakasur hun sahil,fear
prankonindravadhan,sahil,bekasur,neutral
prankonindravadhan,rosesh,"haan, bakasur rakshash ko to bheem uncle ne maar dala tha",neutral
prankonindravadhan,sahil,"pta hai, rosesh",contempt
prankonindravadhan,sahil,"dad, aapke bachne ka ek chance hai.",neutral
prankonindravadhan,indu,kya,surprise
prankonindravadhan,sahil,sarita aunty ke yahan ane se pehle dinesh uncle ki lash ko hum yahan se hata de.,neutral
prankonindravadhan,maya,"are usse kya fayda sahil, sabko pta hai ki dinesh humare ghar pe aya tha. uski gadi bhi neeche padi hui hai",sadness
prankonindravadhan,sahil,"haan to theek hai na, hum log bta denge na ki dinesh uncle ko kisi ka urgently phone aya to unhe jana pada. i mean jana pada... lekin unhone yahan pe ye manhus orange drink piya tha iska zikr koi ni karega",neutral
prankonindravadhan,maya,"oh by the way, hum dinesh ko yahan se jata hua kese dikhaenge",fear
prankonindravadhan,sahil,"me inke kapde pehen leta hun, inki gadi me beth ke chala jata hun",neutral
prankonindravadhan,rosesh,haan lekin dinesh uncle ke kapde aapko fit honge,neutral
prankonindravadhan,sahil,wo me alter kara lunga na rosesh.,contempt
prankonindravadhan,rosesh,tana kyun maar rhe ho bhai,neutral
prankonindravadhan,sahil,or ni to kya rosesh. me inke kapde pehen ke kisi fashion show me hissa lene to ni ja rha hun na,anger
prankonindravadhan,maya,"sahil, agar watchman ne tumhe neeche jate hue dekh liya to. i know, radha bai can help us. radha bai...",joy
prankonindravadhan,radha bai,ji memsahab,neutral
prankonindravadhan,maya,tum to bahadur ho na,neutral
prankonindravadhan,radha bai,monisha memsahab ki kofta curry try karti hun na kabhi kabhi.,joy
prankonindravadhan,maya,"very brave... acha suno, tumhe neeche jana hai, watchman ke sath gapshap karni hai. use busy rakhna hai. fir jab sahil baba dinesh sahab ki gadi me beth ke jaenge wahan se to zor zor se bolna ‘bye bye dinesh sahab, fir ana’ samjhi",neutral
prankonindravadhan,radha bai,hmm samjhi,joy
prankonindravadhan,monisha,mummy ji... pakode...,joy
prankonindravadhan,radha bai,pakode,neutral
prankonindravadhan,maya,tum wapas kyun aa gyi radha bai,surprise
prankonindravadhan,radha bai,"aapne hi to kaha tha, monisha memsahab jab pakode leke aaegi to...",neutral
prankonindravadhan,maya,are yahan hum ek puri lash ko rafa dafa karne ke chakkar me hai or tumhe monisha memsahab ke pakode fekne ki padi hai,anger
prankonindravadhan,monish,kya mummy ji,surprise
prankonindravadhan,maya,haan monisha wo...,neutral
prankonindravadhan,monish,"aap mere pakode fikwana chahti thi. sahil, tum kha kar dekho, kha kar dekho na",sadness
prankonindravadhan,sahil,"dinesh uncle ki barsi me khaenge, alright monisha. filhal dinesh uncle yahan par mare pade hue hai",anger
prankonindravadhan,radha bai,"are wah, pakode to apne aap gir gye",joy
prankonindravadhan,maya,ab tum jao radha bai,neutral
prankonindravadhan,radha bai,par ram ya bhut puchenge to,fear
prankonindravadhan,maya,to me keh dungi bhut taki koi gire hue pakode na khaye. jao na tum,anger
prankonindravadhan,monish,"ye sab, ye sab kya hai sahil",surprise
prankonindravadhan,sahil,"relax, relax baby. kuch nhi hua hai.",neutral
prankonindravadhan,indu,haan,neutral
prankonindravadhan,sahil,"kya hai ki ye dinesh uncle hai na, wo thode se marr gye hai. to kya hai ki inki lash ko hume, thoda sa hatana hai. warna dad jo hai na wo fass jaenge",neutral
prankonindravadhan,indu,thoda sa,neutral
prankonindravadhan,sahil,"nhi, aap pura fasenge",anger
prankonindravadhan,indu,police,fear
prankonindravadhan,maya,"nhi nhi, that must be sarita",fear
prankonindravadhan,rosesh,i’ll get the door,neutral
prankonindravadhan,sahil,"no, just a minute",fear
prankonindravadhan,maya,kya karein,neutral
prankonindravadhan,sahil,"mom, patience, everybody be calm. jake darwana kholiye or bahar sarita aunty ko rok ke rakhiye. okay, come on. tab tak hum ye body arrange karte hai",neutral
prankonindravadhan,maya,"hi sarita, how nice to see you.",joy
prankonindravadhan,sarita,"are, lekin tumhara flat to us taraf hai.",surprise
prankonindravadhan,maya,"haan, flat to tumne kitni baar dekha hai. lekin me har baar tumhe ye corridor dikhana bhul jati hun",neutral
prankonindravadhan,sarita,corridor me kya hai esa dekhne jesa,neutral
prankonindravadhan,maya,"are bhot kuch hai. for example, ye hai na, ye mrs. desai ka flat hai. akeli rehti hai ye. esi darawni dikhti hai bilkul dayan jesi. hum log jab late night shows dekh dekh ke aate hai to jhat se apne apne gharo me ghus jate hai taki inka samna na karna pade.",disgust
prankonindravadhan,mrs. desai,hello mrs. sarabhai,neutral
prankonindravadhan,maya,hello mrs. desai,neutral
prankonindravadhan,maya,"shayad naha ke aayi hai, bhot salo baad. mene to pehle kabhi nhi dekha unhe esa.",surprise
prankonindravadhan,sahil,hi dad. kya kar rhe hai aap,neutral
prankonindravadhan,indu,kuch nhi. maya ne kaha beech beech me mat ana isliye wahan betha hun,neutral
prankonindravadhan,sahil,good boy. suna hai aap kaafi sudhar gye hai,joy
prankonindravadhan,indu,"to, subah uthne ke sath aajkal rosesh ko bhi good morning kehta hun, matlab",neutral
prankonindravadhan,sahil,to fir parso ke din aapne radha bai ke samne rosesh ka towel kyun nikal diya tha,neutral
prankonindravadhan,indu,maya ne hi kaha tha ki rosesh ka towel le ja ke drying area me sukha do. ab kab jake sukhana hai specify kiya nhi isliye mene esa kiya,neutral
prankonindravadhan,sahil,chaliye ye orange bonanza banane me meri madad kijiye.,neutral
prankonindravadhan,indu,"hmm, me mard hun",contempt
prankonindravadhan,sahil,to ye mardo wali drink hai,neutral
prankonindravadhan,indu,"acha, chal",joy
prankonindravadhan,maya,so vithal kesi rhi tumhari chutti,neutral
prankonindravadhan,vithal,"are bhot achi rhi memsahab, char sal baad gaon gya na to maa baba sab bhot khush hue. me unka ek lauta hun na",joy
prankonindravadhan,maya,really,surprise
prankonindravadhan,vithal,"haan, me ek lauta beta or meri 11 behene.",neutral
prankonindravadhan,maya,"oh. acha, mene jo mithai bheji thi wo khilayi sabko",neutral
prankonindravadhan,vithal,"haan, or mene sabse ye bhi kaha ki memsahab ne khud banai hai mithai. sabne jam ke khai. or memsahab aapko khas dhanyawad bhi kaha hai",joy
prankonindravadhan,maya,or monisha ki banai mithai kha kar...,neutral
prankonindravadhan,vithal,kuch boli nhi... bhens,neutral
prankonindravadhan,maya,bhens... vithal. bechara bezuban janwar shikayat kare bhi to kisse.,contempt
prankonindravadhan,maya,acha ye photographs jo hai na ye usme laga do.,neutral
prankonindravadhan,vithal,are memsahab is tasveer me sahab ka chehra esa kyun hai,surprise
prankonindravadhan,maya,"are haan, tum the nhi jab ye sensational kissa hua",neutral
prankonindravadhan,vithal,kya hua tha memsahab,neutral
roseshaccident,monish,nach baliye o la la la la la la nach baliye jhanjra pawa du nach baliye,joy
roseshaccident,sahil,hi monisha o,neutral
roseshaccident,monish,mister sahil main aapse nahin main aapke choreographer se disappointed hun unhen aapko itne hard steps dene hi nahin chahie the isliye main aapko sirf 6 points deti hun,neutral
roseshaccident,sahil,tabiyat theek hai na?,fear
roseshaccident,monish,"main nach baliye nach baliye khel rahi hoon. to main kya kah rahi thi ki, aapki chaal to bahut acchi hai, thodi aur graceful ho sakti hai. halaki aapki jo partner hai, monisha sarabhai vah bahut badhiya dance kar leti hai! itna achcha dance kaise kar leti hai vah?",joy
roseshaccident,sahil,kyunki vah iske alava aur kuchh karti hi nahin hai! aap ghar ki halat dekh rahi hai na judge sahiba?,contempt
roseshaccident,monish,sahil aane ke sath kurkurane ki jarurat nahin hai. main bas apna dil bhalane ki koshish kar rahi thi. pata hai aaj main bahut upset hun!,sadness
roseshaccident,sahil,kyon aaj kya hua?,surprise
roseshaccident,monish,jivan general store band ho gaya,sadness
roseshaccident,sahil,to?,neutral
roseshaccident,monish,to kya? vahan per sari chijen itni sasti milati thi pata hai baniyan ke sirf 600 rupaye,sadness
roseshaccident,sahil,baniyan ke 600 rupaye tumhen saste lagte hain?,neutral
roseshaccident,monish,600 rupaye kilo sahil! usmein 30-35 baniyan to aa hi jaati thi.,neutral
roseshaccident,sahil,matlab vah actually baniyan kilo ke bhav bechta tha?,surprise
roseshaccident,monish,person hi to layi thi pav kilo baniyan bhul gaye?,neutral
roseshaccident,sahil,"han wonderful. vah bechta kaise hai? ""lelo lelo lelo garma garam tazein underwear baniyan moze rumal sirf 600 rupaye kilo!""",contempt
roseshaccident,monish,sahil suno na ruko,neutral
roseshaccident,rosesh,sahil bhai sahil bhai trouble,fear
roseshaccident,monish,yes hua to dikhai de raha hai k u r in trouble. vaise aapke donon pairon ki jo chemistry hai na vah match nahin kar rahi hai,neutral
roseshaccident,rosesh,chemistry kahan se milegi bhabhi? sahil bhai mujhse ek accident ho gaya. maine ek aadami ko apni car se uda diya!,sadness
roseshaccident,sahil,what?!,surprise
roseshaccident,maya,yah main nahin hone dungi. rosesh ko agar jail le gaye to me to...,fear
roseshaccident,dushyant,sadma jhail nahin payenge write? are wow jail jhail,joy
roseshaccident,maya,how wonderful,neutral
roseshaccident,dushyant,"thanks rosesh tum samjhe ki nahin? jail jana aur jhelna. jail jhail. they are called homosonic words. i'll give you one more example, safar suffer. right? one more...",neutral
roseshaccident,maya,dushyant will you please keep quiet? no! will you please get out?,anger
roseshaccident,dushyant,ok i'll keep quiet,neutral
roseshaccident,maya,rosesh maine soch liya hai. ham log unhen compensation offer karke unhen samjhe ayenge ki tumhen arrest na karen lekin agar na mane to tum heart attack le aana.,neutral
roseshaccident,rosesh,yes,joy
roseshaccident,maya,ok to practice now. aise chhati pakad ke aaa dard se karahao,neutral
roseshaccident,rosesh,right now?,neutral
roseshaccident,maya,tum dekhna ha,neutral
roseshaccident,rosesh,"see, aaa, aaa",neutral
roseshaccident,dushyant,yah to aise lag raha hai jaise a use heart attack hone ka maja a raha hai,joy
roseshaccident,maya,"right pain pain, rosesh, come on! aahhh. ese pain",neutral
roseshaccident,rosesh,nahin yah overacting ho jayegi momma.,neutral
roseshaccident,maya,"rosesh wo log sab middle class honge bichare hindi filmon ke shaukeen, unhe over acting acchi lagegi tum karo na.",contempt
roseshaccident,rosesh,"ok. aa, aa, aa.",neutral
roseshaccident,dushyant,yah to aisa lag raha hai jaise kanta laga ho. i thought you were an actor.,contempt
roseshaccident,maya,ok just try na pain. imagine ki tum monisha ki ragada pattice mein yahan tak fanse hue ho,neutral
